@RELATION activity
@ATTRIBUTE word1 NUMERIC
@ATTRIBUTE word2 NUMERIC
@ATTRIBUTE word3 NUMERIC
@ATTRIBUTE word4 NUMERIC
@ATTRIBUTE word5 NUMERIC
@ATTRIBUTE word6 NUMERIC
@ATTRIBUTE word7 NUMERIC
@ATTRIBUTE word8 NUMERIC
@ATTRIBUTE word9 NUMERIC
@ATTRIBUTE word10 NUMERIC
@ATTRIBUTE word11 NUMERIC
@ATTRIBUTE word12 NUMERIC
@ATTRIBUTE word13 NUMERIC
@ATTRIBUTE word14 NUMERIC
@ATTRIBUTE word15 NUMERIC
@ATTRIBUTE word16 NUMERIC
@ATTRIBUTE word17 NUMERIC
@ATTRIBUTE word18 NUMERIC
@ATTRIBUTE word19 NUMERIC
@ATTRIBUTE word20 NUMERIC
@ATTRIBUTE word21 NUMERIC
@ATTRIBUTE word22 NUMERIC
@ATTRIBUTE word23 NUMERIC
@ATTRIBUTE word24 NUMERIC
@ATTRIBUTE word25 NUMERIC
@ATTRIBUTE word26 NUMERIC
@ATTRIBUTE word27 NUMERIC
@ATTRIBUTE word28 NUMERIC
@ATTRIBUTE word29 NUMERIC
@ATTRIBUTE word30 NUMERIC
@ATTRIBUTE word31 NUMERIC
@ATTRIBUTE word32 NUMERIC
@ATTRIBUTE word33 NUMERIC
@ATTRIBUTE word34 NUMERIC
@ATTRIBUTE word35 NUMERIC
@ATTRIBUTE word36 NUMERIC
@ATTRIBUTE word37 NUMERIC
@ATTRIBUTE word38 NUMERIC
@ATTRIBUTE word39 NUMERIC
@ATTRIBUTE word40 NUMERIC
@ATTRIBUTE word41 NUMERIC
@ATTRIBUTE word42 NUMERIC
@ATTRIBUTE word43 NUMERIC
@ATTRIBUTE word44 NUMERIC
@ATTRIBUTE word45 NUMERIC
@ATTRIBUTE word46 NUMERIC
@ATTRIBUTE word47 NUMERIC
@ATTRIBUTE word48 NUMERIC
@ATTRIBUTE word49 NUMERIC
@ATTRIBUTE word50 NUMERIC
@ATTRIBUTE word51 NUMERIC
@ATTRIBUTE word52 NUMERIC
@ATTRIBUTE word53 NUMERIC
@ATTRIBUTE word54 NUMERIC
@ATTRIBUTE word55 NUMERIC
@ATTRIBUTE word56 NUMERIC
@ATTRIBUTE word57 NUMERIC
@ATTRIBUTE word58 NUMERIC
@ATTRIBUTE word59 NUMERIC
@ATTRIBUTE word60 NUMERIC
@ATTRIBUTE word61 NUMERIC
@ATTRIBUTE word62 NUMERIC
@ATTRIBUTE word63 NUMERIC
@ATTRIBUTE word64 NUMERIC
@ATTRIBUTE word65 NUMERIC
@ATTRIBUTE word66 NUMERIC
@ATTRIBUTE word67 NUMERIC
@ATTRIBUTE word68 NUMERIC
@ATTRIBUTE word69 NUMERIC
@ATTRIBUTE word70 NUMERIC
@ATTRIBUTE word71 NUMERIC
@ATTRIBUTE word72 NUMERIC
@ATTRIBUTE word73 NUMERIC
@ATTRIBUTE class {0,1}
@DATA
237.85,0.67935,0.1063,0.39919,5.9792,0.23675,0.11647,-0.27824,1.5621,0.56729,0.073367,-8.9652,2.2226,-0.14758,0.69806,-0.43369,0.24487,-0.23836,0.056078,-0.099398,-0.020978,0.11382,0.016415,-0.060654,-0.057497,0.071509,-0.0008921,-0.056072,0.041618,0.058153,-0.10451,0.063958,-0.016397,-0.010087,0.025415,-0.030397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012084,-0.0006433,0.067466,0.30584,0.80593,1.4723,1.7712,1.5763,1.8528,1.3476,1.2817,-0.14586,1.4456,1.6404,1.6798,1.4168,0.40274,-0.84762,-1.7832,-1.3398,-1.1999,-0.83289,-0.69181,-0.45907,-0.25237,-0.085372,0.023283,0.039806,0.18409,0
250.73,0.54245,0.080381,0.37152,3.8432,0.15512,0.076739,-0.29171,1.3963,0.52227,0.044208,-9.2485,2.1223,-0.14591,0.33979,-0.2823,0.31824,-0.26755,0.03347,-0.020711,-0.0020184,0.047426,0.042919,-0.054958,-0.044538,0.049553,0.026956,-0.082009,0.050657,0.023615,-0.028868,-0.0065581,0.0050406,0.0070307,0.01025,-0.029377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5708e-05,-0.0027515,0.023397,0.11809,0.31264,0.69872,1.3812,0.83498,0.94745,1.753,1.1726,-0.5089,1.1328,1.7869,1.5136,1.4312,1.0134,-0.7726,-1.6813,-1.3,-1.1201,-0.92813,-0.76792,-0.46641,-0.28237,-0.10154,0.010572,0.061403,0.19951,0
232.38,0.36979,0.11265,0.32038,6.7932,0.19276,0.094143,-0.31323,1.5037,0.517,0.050789,-9.5818,1.9373,-0.04203,0.36103,-0.094749,0.31266,-0.10403,-0.018004,-0.059368,0.0047301,0.034953,0.042964,-0.074387,-0.015959,0.050084,0.014524,-0.045852,0.015958,0.02897,-0.021457,-0.018028,0.026875,-0.014997,0.015788,-0.023681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010559,0.010462,0.067272,0.22512,0.46103,0.87464,0.93455,0.94107,0.45852,0.054903,1.1785,-0.88151,1.0438,1.5282,0.99531,0.78643,0.24378,-0.54123,-1.5053,-1.2137,-1.0634,-0.90004,-0.74604,-0.54894,-0.35996,-0.23638,-0.14991,-0.08675,0.023032,0
224.36,0.7027,0.092637,0.34217,4.0709,0.2671,0.11721,-0.29383,1.4918,0.54126,0.015114,-9.1827,1.971,0.055903,0.44395,-0.16098,0.27042,-0.21722,-0.061015,-0.088872,0.0015745,0.063563,0.068073,-0.074984,-0.034813,0.073332,0.00078515,-0.059461,0.033541,0.017738,-0.033056,0.021861,-0.0058331,-0.018055,0.039846,-0.035369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024254,0.0024635,0.0069168,0.11155,0.35721,0.84051,1.2624,1.5769,0.69824,1.5429,0.97798,1.3028,0.50695,1.1764,1.3993,1.4094,1.0065,-0.18595,-0.65103,-1.6287,-1.3555,-1.1861,-0.92758,-0.70966,-0.48695,-0.25361,-0.1033,-0.021523,0.061063,0.14647,0
240.82,0.51724,0.10667,0.36511,4.5924,0.25695,0.1048,-0.27746,1.4723,0.54065,0.024375,-9.1225,2.0869,-0.24523,0.46375,-0.22311,0.35536,-0.22544,-0.013442,-0.079641,0.0055584,0.083201,-0.0067705,-0.051779,0.016832,0.033232,-0.042151,-0.0097254,0.031591,0.012834,-0.017396,-0.0061157,0.00022564,0.0063758,0.01038,-0.023436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8324e-05,-0.0125,-0.035519,0.014111,0.37213,0.73889,1.0892,1.0559,1.2724,1.0645,1.1551,1.1934,-0.78377,0.97781,1.303,1.2837,1.1617,0.78036,-0.6805,-1.5497,-1.1807,-1.1263,-0.84879,-0.70255,-0.5192,-0.36218,-0.22055,-0.13017,-0.094992,0.053334,0
269.8,0.54756,0.089484,0.31178,4.3843,0.20299,0.1106,-0.26094,1.411,0.49604,0.034644,-9.0768,1.9019,-0.15495,0.49064,-0.25387,0.25819,-0.2071,-0.061034,0.017096,-0.051394,0.081785,0.025665,-0.02074,-0.023673,0.014324,0.041994,-0.087018,0.03286,0.042387,-0.050887,0.033136,-0.012492,-0.0075208,0.017616,-0.021002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00094223,0.0075455,0.023518,0.038769,-0.057409,0.78314,1.1281,1.161,1.5923,1.5503,0.94709,-0.59423,0.75955,0.78354,1.0173,1.2768,-0.54535,-0.5836,-1.6181,-1.379,-1.2256,-0.96133,-0.73833,-0.51363,-0.30927,-0.14315,-0.035433,0.030791,0.12592,0
259.92,0.56222,0.087683,0.30751,4.3335,0.23376,0.10858,-0.27293,1.4837,0.50404,0.011428,-9.1651,1.8937,-0.05718,0.47196,-0.21236,0.26439,-0.19939,-0.033751,-0.030121,-0.018266,0.064689,0.044555,-0.025996,-0.049358,0.033038,0.017143,-0.047802,0.031813,0.034775,-0.06453,0.03113,0.0018276,-0.019771,0.033956,-0.033593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015254,0.0092047,0.048493,0.15162,0.35446,0.85269,0.85858,0.56037,0.82785,0.97348,0.64949,-0.045184,0.86993,1.0715,1.1979,1.0936,0.37607,-0.59697,-1.634,-1.3502,-1.1931,-0.93892,-0.72037,-0.48969,-0.30394,-0.18002,-0.073218,-0.0039332,0.088248,0
203.38,0.53782,0.085371,0.36406,4.3694,0.18582,0.099575,-0.29014,1.3995,0.53676,0.022922,-9.3286,2.199,-0.24346,0.49049,-0.27416,0.20749,-0.26221,-0.103,0.097618,-0.004199,0.099255,0.020498,-0.060609,-0.047787,0.020742,0.052988,-0.095672,0.041674,0.067762,-0.059305,0.0035179,0.013104,4.6262e-05,-0.00517,-0.0040331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010303,0.010473,0.026827,0.080343,0.21755,0.27453,1.2305,1.4262,0.7371,1.3828,1.1835,1.0258,-0.43126,1.4263,1.8582,1.8025,1.2363,1.0162,-0.59252,-1.3753,-1.0316,-0.97364,-0.78103,-0.72751,-0.58397,-0.39615,-0.3498,-0.21909,-0.15944,-0.057499,0
180.34,0.81988,0.071953,0.2803,0.049155,0.28386,0.1042,-0.23026,1.3474,0.48051,0.0129,-7.0301,2.0282,-0.41627,0.014179,0.038721,-0.3127,-0.12885,0.16412,-0.23408,0.1838,-0.03807,0.005854,0.16561,-0.11871,0.039764,-0.074125,-0.049723,0.11487,-0.11758,0.048771,0.068553,-0.074975,0.029962,-0.0054701,-0.022813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003107,0.0028558,-0.012191,-0.14416,-0.50955,-0.9808,-0.0043398,-0.23343,0.32739,0.84886,0.36088,0.81164,0.795,1.1361,1.3006,-0.096627,0.024394,0.61674,-0.46157,-1.4005,-1.133,-1.0681,-0.94559,-0.76075,-0.63083,-0.4946,-0.33866,-0.25215,-0.1602,-0.061512,0
298.21,0.78634,0.077878,0.25047,1.8595,0.33694,0.12027,-0.17387,1.4264,0.47509,0.034477,-6.652,1.7126,-0.10934,-0.25933,0.026112,-0.1246,-0.099331,0.20685,-0.19657,0.11624,-0.052108,0.055222,-0.022256,0.0061221,0.021343,-0.058919,0.048705,0.0054884,-0.045916,0.014524,0.024743,-0.015597,0.0041138,-0.01124,0.0062174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061696,0.00075929,-0.04948,-0.1529,-0.27895,-0.30094,-0.20691,0.0092779,0.39092,0.24456,0.21,0.68148,0.31237,0.68344,0.010234,0.77912,0.62822,-0.67435,-1.8201,-1.4797,-1.2091,-0.95097,-0.64937,-0.39385,-0.19073,-0.036886,0.027154,0.089784,0.12477,0
185.8,0.78828,0.069143,0.24043,0.53121,0.29702,0.099825,-0.21125,1.3445,0.46967,0.0089312,-7.032,2.0151,-0.53566,-0.022034,-0.062243,-0.24572,-0.1651,0.22522,-0.1864,0.21003,-0.037227,-0.04349,0.16234,-0.13655,0.060012,-0.025535,-0.12345,0.16774,-0.16891,0.068241,0.0883,-0.12264,0.079335,-0.028716,-0.0072307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00049746,-0.0032556,-0.041122,-0.19558,-0.51717,-0.96673,-0.1586,-0.053246,0.66023,1.1808,-0.041282,0.20145,0.37233,0.97288,0.80877,-0.24369,-0.17657,0.63464,-0.50311,-1.4155,-1.1415,-1.056,-0.92037,-0.74641,-0.60211,-0.4591,-0.30447,-0.20708,-0.12183,-0.035586,0
265.59,0.77039,0.067574,0.23781,0.97207,0.31209,0.11713,-0.15075,1.5,0.47599,0.015736,-6.2269,1.5652,-0.1926,0.052173,-0.09086,-0.25685,-0.18789,0.2966,-0.17963,0.048217,0.036603,0.025198,-0.0031826,-0.013067,-0.010726,-0.022749,0.037059,-0.026899,0.010737,-0.019511,0.046798,-0.037424,0.012727,-0.0038917,-0.010071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.7205e-05,0.0026076,-0.026174,-0.22118,-0.49975,-0.56872,0.40338,0.62229,-0.23796,0.080806,0.43839,-0.36931,-0.62799,-0.54918,-0.44873,-1.372,-0.2925,-0.78642,-1.8387,-1.4138,-1.1811,-0.93359,-0.65629,-0.3944,-0.20324,0.0070749,0.10277,0.10398,0.147,0
230.73,0.93384,0.078267,0.26067,-0.66719,0.30502,0.10664,-0.22437,1.3904,0.47039,0.0109,-6.7906,2.0341,-0.09652,-0.16483,-0.12395,-0.24669,-0.27258,0.22793,-0.25508,0.2023,-0.02849,0.017192,0.069524,-0.044373,0.044772,-0.08773,0.052403,0.0033821,-0.038841,0.034044,0.0069906,-0.036704,0.039103,-0.026215,-0.0025869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004057,-0.0032897,-0.042528,-0.2094,-0.6598,-0.22539,0.34595,0.28687,0.74083,0.072342,-0.38348,0.15615,-0.1472,0.080926,-0.4795,0.039202,0.15994,-0.6647,-1.6942,-1.3602,-1.1807,-0.97726,-0.7166,-0.51771,-0.35141,-0.15551,-0.022271,0.097925,0.16391,0
253.37,0.82199,0.059617,0.22027,0.25112,0.309,0.1093,-0.19633,1.3103,0.46225,0.013341,-6.7697,2.0009,-0.31464,-0.14498,-0.0816,-0.15635,-0.18744,0.10813,-0.13573,0.15005,-0.04619,0.028107,0.10296,-0.045383,0.0026941,-0.040886,-0.017133,0.019836,-0.033231,0.018647,0.048542,-0.057438,0.041471,-0.040337,0.020249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025179,-0.00011366,-0.069127,-0.24694,-0.4872,-0.15466,0.21572,0.80595,0.24567,0.98794,0.042114,-0.022726,0.014264,0.52385,0.68178,0.57403,-0.18609,-0.64599,-1.6377,-1.3113,-1.1198,-0.92036,-0.65435,-0.45127,-0.27588,-0.11549,-0.050322,0.0060505,0.063471,0
224.19,0.86694,0.071651,0.24654,-0.087034,0.30956,0.10677,-0.19222,1.4419,0.46408,0.020681,-6.8505,1.8111,-0.067764,-0.12185,0.094269,-0.23183,-0.30677,0.19389,-0.18578,0.20204,-0.039199,0.016746,0.054663,-0.011897,-0.012352,-0.041453,-0.015304,0.04052,-0.034239,0.028437,0.017978,-0.045024,0.033351,-0.024353,0.016406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1107e-05,-0.00047549,-0.011871,-0.091668,-0.34351,-0.81291,-0.53633,-0.1829,-0.27985,-0.1963,0.41582,0.26404,0.29068,0.56324,0.21534,-0.42952,-0.95133,0.7642,-0.58468,-1.6318,-1.3403,-1.1497,-0.97526,-0.76166,-0.55066,-0.37273,-0.17907,-0.07571,0.029917,0.094054,0
207.01,0.86713,0.073978,0.26627,1.1902,0.32041,0.092502,-0.17635,1.3931,0.44491,0.006364,-6.2401,1.5517,-0.29258,0.047994,-0.12052,-0.09286,-0.11031,0.37419,-0.24895,0.1319,-0.068411,0.031811,-0.010926,0.0023564,0.027169,-0.057907,0.014519,0.0075869,-0.098569,0.072411,0.040089,-0.056178,0.047978,-0.065225,0.056186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037972,-0.035165,-0.17237,-0.58576,-0.59553,0.059078,0.052144,0.14209,-0.62712,0.68794,0.66581,1.5932,1.16,1.1739,1.3509,1.3942,0.38989,-0.67307,-1.4673,-1.1768,-1.0687,-0.90784,-0.63019,-0.43861,-0.30796,-0.18652,-0.10515,-0.039474,-0.0063767,0
248.54,0.81221,0.071397,0.24958,1.1229,0.3045,0.11008,-0.19776,1.3681,0.47613,0.029264,-6.7761,1.6366,0.071622,-0.016514,-0.10416,-0.24175,-0.15309,0.21188,-0.12872,0.03034,-0.016639,0.083277,-0.014825,0.054008,-0.039121,-0.089836,0.07866,0.00064747,-0.040331,0.010055,0.055394,-0.064114,0.027099,0.0096934,-0.043263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016884,-0.0044669,-0.029283,-0.16711,-0.44416,-0.34778,-0.10847,0.59311,1.3872,0.60669,0.23072,0.50533,0.19225,1.2285,-0.91908,-0.41982,0.10285,-0.64332,-1.6544,-1.363,-1.215,-0.98296,-0.70378,-0.48306,-0.29171,-0.10482,0.0052712,0.070864,0.1171,0
210.98,0.67083,0.048441,0.18302,-1.4268,0.23179,0.087465,-0.18203,1.3736,0.44451,0.066557,-6.8837,1.5054,-0.40522,0.26472,-0.13863,-0.21931,-0.17728,0.18827,-0.095417,0.060211,-0.11143,0.087258,0.03357,-0.01616,0.020906,-0.04999,-0.049032,0.10276,-0.10351,0.049919,0.036548,-0.047013,0.019437,-0.018305,0.0089452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027041,0.002977,0.013341,-0.039069,-0.080734,0.0089787,0.15149,-0.58862,-0.86182,-0.56525,0.077489,-0.38037,-0.30556,-0.11952,0.91111,-0.14804,-0.77029,0.47834,-0.45638,-1.3053,-1.112,-1.0287,-0.87255,-0.7113,-0.5463,-0.41264,-0.28955,-0.232,-0.15074,-0.066808,0
141.0,0.68045,0.088635,0.27065,6.3315,0.21134,0.099196,-0.407,1.3804,0.48876,0.026086,-7.4481,2.7227,0.019276,0.7398,0.18766,0.14957,0.019079,0.050857,-0.05649,0.25152,-0.17313,0.1028,-0.083054,0.054033,-0.12091,-0.048663,0.012227,0.033799,-0.039655,0.03734,0.014268,-0.010601,-0.030402,0.015275,-0.019288,0.0,0.0,0.0,0.0,0.0,1.6544e-06,-0.00021332,-0.00094248,0.015734,0.072947,0.22096,0.41312,0.43182,1.2528,0.80971,0.47574,0.18831,1.2919,1.5721,1.2202,1.1814,1.3482,1.3376,0.23067,0.76368,-0.27678,-1.084,-0.92659,-0.92922,-0.8528,-0.74151,-0.67011,-0.57462,-0.50145,-0.4167,-0.31505,-0.2226,0
143.69,0.83152,0.09841,0.2947,5.7705,0.22089,0.086262,-0.39683,1.3133,0.48381,0.028617,-6.9819,2.8656,-0.15597,0.5882,0.12978,-0.060875,-0.033018,-0.051576,-0.22149,0.25169,-0.15484,0.20143,-0.21165,0.16217,-0.06402,-0.11059,0.0049412,0.10709,-0.071299,0.031898,0.017039,-0.011839,-0.01089,-0.0085659,0.0096283,0.0,0.0,0.0,0.0,0.0,0.0,0.0038678,0.016571,0.041917,0.098787,0.095441,-0.39602,-0.45613,0.91974,0.15115,1.3303,0.020621,0.87068,1.4943,1.4111,2.3147,1.5993,2.2932,-1.29,0.08298,-0.54611,-1.2429,-0.94052,-0.98706,-0.85525,-0.6804,-0.62619,-0.50195,-0.39559,-0.30372,-0.19661,-0.090599,0
147.48,0.6474,0.089704,0.24398,5.4308,0.1598,0.068679,-0.38873,1.3509,0.46004,0.024849,-7.4111,2.8191,-0.29458,0.74656,0.1949,0.18396,0.015924,0.13089,-0.15884,0.22908,-0.087804,0.088904,-0.093585,0.0012494,-0.088647,-0.013744,0.015827,-0.016272,-0.018461,0.041862,-0.049602,0.048475,-0.050181,0.040543,-0.0035528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4732e-05,-0.011006,-0.040738,-0.17598,-0.27344,0.071424,1.3095,1.376,0.87786,-0.77816,0.91893,1.7118,1.2349,0.89001,1.2526,0.031039,-1.222,-0.1839,-0.44151,-1.1382,-0.88894,-0.90364,-0.84359,-0.70547,-0.60821,-0.51251,-0.41858,-0.39653,-0.28786,-0.1426,0
140.22,0.74566,0.092726,0.26903,3.8827,0.20093,0.085084,-0.39073,1.2485,0.45991,0.022481,-7.2061,2.8566,-0.15317,0.78952,0.19764,-0.10049,-0.13066,-0.057387,-0.087704,0.30946,-0.14377,0.046087,0.088203,-0.055181,-0.071606,-0.066691,-0.040065,0.10721,-0.073266,0.017409,0.072412,-0.060847,0.0030309,0.0053595,-0.034634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043359,0.0061491,-0.018989,-0.23569,-0.83058,-0.51839,1.1403,-0.25019,-0.20819,-0.93473,1.3237,2.0164,1.7345,2.1524,1.9608,1.3638,-1.4201,0.1408,-0.47787,-1.2024,-0.92894,-0.90904,-0.8249,-0.70519,-0.59072,-0.45504,-0.39774,-0.32171,-0.19747,-0.12781,0
157.91,0.71795,0.0938,0.28656,5.6855,0.23034,0.10369,-0.34849,1.3444,0.49003,0.011279,-7.1285,2.249,0.037874,0.57226,0.15351,0.0060684,0.0028913,0.059164,-0.061414,0.19383,-0.15428,0.13025,-0.16228,0.16155,-0.11222,-0.043407,0.014769,0.03533,-0.043625,0.015519,0.020172,-0.016336,-0.027986,0.052979,-0.052458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014503,0.016324,0.054273,0.027308,-0.16095,-0.46768,1.0435,0.8751,0.56731,0.51721,1.5687,1.5438,1.9814,1.6882,1.7026,1.1227,0.61884,0.82362,-0.40056,-1.2314,-0.98105,-0.98508,-0.87712,-0.72179,-0.6417,-0.54133,-0.44022,-0.35203,-0.24825,-0.14028,0
147.62,0.70551,0.088785,0.29137,4.6,0.19837,0.099021,-0.35999,1.2537,0.49883,0.0289,-7.1495,2.4796,-0.17943,0.57864,0.068642,0.14619,-0.050518,0.16595,-0.087115,0.23179,-0.2075,0.10284,-0.16493,0.18856,-0.13161,-0.020911,0.0033213,0.061883,-0.060182,1.2279e-05,0.023598,0.0074682,-0.039534,0.047044,-0.048069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2786e-05,0.025101,0.075187,0.11295,0.045418,0.10137,1.0444,0.79437,1.1694,1.1735,0.85457,1.868,0.85233,1.7631,1.2827,1.6894,0.43061,1.3292,-0.43954,-1.2204,-0.9618,-1.0009,-0.88554,-0.70344,-0.61919,-0.51409,-0.43054,-0.36095,-0.24409,-0.14316,0
163.57,0.44206,0.049038,0.16705,2.4571,0.15517,0.079005,-0.40241,1.3651,0.45264,0.038601,-7.8389,2.5758,0.23035,0.49635,0.18635,0.15934,0.11642,0.042999,-0.039128,0.067155,-0.069531,0.13039,-0.12209,0.090599,-0.079716,-0.053127,0.01778,0.033181,0.018897,-0.02435,0.011501,0.026704,-0.080372,0.075324,-0.055679,0.0,0.0,0.0,0.0,0.0,0.0,0.00016421,0.0071837,0.053391,0.11346,0.15428,0.016907,0.022284,0.65303,0.070222,-0.35774,-0.1817,1.3199,1.0049,0.36862,0.6774,0.6663,0.98953,-0.20459,0.75866,-0.30668,-1.107,-0.99305,-0.92378,-0.84146,-0.72286,-0.63839,-0.52732,-0.4304,-0.36071,-0.28559,-0.18386,0
148.9,0.89831,0.11031,0.31289,4.3105,0.18281,0.091994,-0.40006,1.2128,0.47532,0.028725,-6.8985,3.4806,-0.24679,0.18543,0.29115,-0.37907,0.2601,-0.02091,-0.38121,0.3404,-0.2622,0.24467,-0.14645,-0.023814,0.16525,-0.2135,0.03891,0.11843,-0.065212,0.023681,0.052319,-0.12961,0.088318,-0.03128,-0.019903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00058164,0.010834,-0.043565,-0.37761,-0.95495,-1.1266,1.8644,0.99988,0.95573,0.22057,2.0265,2.2415,2.3655,2.3962,1.6013,1.8872,-0.45594,-0.40533,-0.63973,-1.3665,-0.96535,-0.96501,-0.86596,-0.65401,-0.60326,-0.42984,-0.26784,-0.25298,-0.21405,-0.074788,0
167.14,0.51984,0.092646,0.26706,5.9541,0.1693,0.099867,-0.39634,1.4164,0.47799,0.013781,-7.6816,2.6383,0.12951,0.43364,0.12551,0.18711,0.089876,0.11973,-0.1813,0.26211,-0.18835,0.18758,-0.1674,0.056187,-0.067361,-0.024462,0.013845,0.033663,-0.045172,-0.0075056,0.042765,-0.020557,0.011045,-0.013127,-0.0093217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00086083,-0.020734,-0.12613,-0.28996,-0.31251,1.6437,1.277,0.57947,0.89127,1.5915,1.3655,1.9077,1.7819,0.90938,1.2134,0.3874,-0.17281,-0.3704,-1.1968,-1.0186,-0.96114,-0.86164,-0.73801,-0.62875,-0.50491,-0.40794,-0.35317,-0.25538,-0.14613,0
152.41,0.67978,0.09455,0.2866,3.2806,0.18423,0.1148,-0.40878,1.3978,0.4897,0.017446,-7.3508,2.705,0.04763,0.69186,0.16444,0.06441,-0.023813,0.070019,-0.15747,0.25292,-0.17523,0.12772,-0.15616,0.1192,-0.10217,-0.055219,0.010452,0.061709,-0.025711,-0.0079194,0.05258,-0.047728,-0.00071999,0.02726,-0.049916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00081432,0.015093,0.045472,0.0060573,-0.08479,-0.014156,1.4511,0.42808,1.6212,-0.79923,1.428,1.661,1.8796,1.4979,1.4222,1.5901,-1.0946,-1.2205,-0.42335,-1.2459,-0.99702,-0.97282,-0.86818,-0.70129,-0.6147,-0.52037,-0.40604,-0.34368,-0.24793,-0.15484,0
160.34,0.66667,0.087126,0.25452,4.1085,0.21888,0.10344,-0.42093,1.3447,0.49097,0.042243,-7.2333,2.8534,-0.016618,0.80725,0.11085,0.033994,-0.0036017,0.096089,-0.16058,0.18948,-0.17815,0.16865,-0.12763,0.063508,-0.068712,-0.063569,0.04609,0.04137,-0.067489,0.095667,-0.086394,0.038174,-0.028948,0.0214,-0.016318,0.0,0.0,0.0,0.0,0.0,0.00014781,0.00056217,-0.00026706,0.01101,0.058711,0.062616,-0.024256,0.21624,0.58359,0.77692,1.5078,0.54902,1.8901,1.2565,1.4125,1.4717,1.1996,1.3757,0.40358,0.84539,-0.35136,-1.1597,-0.96144,-0.9393,-0.86451,-0.74429,-0.67208,-0.55752,-0.45529,-0.35288,-0.26412,-0.16678,0
157.17,0.74763,0.075367,0.24393,5.9923,0.2009,0.086487,-0.42488,1.3907,0.48316,0.099705,-7.2348,3.2468,-0.2771,0.89205,0.2639,-0.033568,0.095986,0.11457,-0.15918,0.32629,-0.29754,0.27501,-0.15086,0.1498,-0.14754,-0.070975,0.031687,-0.02215,0.0046725,0.026057,0.042564,-0.057943,0.022234,-0.00075677,-0.022498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014143,0.066238,0.12645,0.0049045,0.038277,1.3797,1.3575,0.51335,-0.066365,1.2258,1.8782,1.5364,1.1263,1.517,1.9022,-0.13341,-0.47895,-0.39888,-1.1667,-0.96037,-0.96205,-0.86962,-0.7546,-0.66406,-0.54882,-0.44968,-0.35417,-0.23827,-0.1506,0
165.63,0.80804,0.10557,0.41575,-1.0271,0.41226,0.10755,-0.2988,1.3728,0.525,0.024102,-6.2184,2.2647,-0.0029023,0.021033,-0.25509,0.096337,-0.18507,-0.24524,-0.1356,0.041869,0.096224,0.10724,-0.25124,0.22846,-0.087333,-0.037654,0.086881,-0.0048008,-0.058759,0.10688,-0.10212,0.035248,-0.010469,0.01403,0.011478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014932,0.082144,0.33823,0.86489,0.65889,0.98336,1.582,1.3418,1.4293,1.3635,1.15,1.993,1.7946,1.7793,1.6024,1.1051,1.7604,-0.50814,-1.2467,-1.0902,-1.0533,-0.93747,-0.77332,-0.62404,-0.48361,-0.35546,-0.24047,-0.14982,-0.038027,0
